problem_type,n,type_instance,M,fitness
QUBO,128,4,10,-691.0
QUBO,128,4,10,-557.0
QUBO,128,4,10,-667.0
QUBO,128,4,10,-567.0
QUBO,128,4,10,-731.0
QUBO,128,4,10,-705.0
QUBO,128,4,10,-801.0
QUBO,128,4,10,-685.0
QUBO,128,4,10,-573.0
QUBO,128,5,1,-878.0
QUBO,128,5,1,-896.0
QUBO,128,5,1,-894.0
QUBO,128,5,1,-870.0
QUBO,128,5,1,-858.0
QUBO,128,5,1,-904.0
QUBO,128,5,1,-878.0
QUBO,128,5,1,-904.0
QUBO,128,5,1,-892.0
QUBO,128,5,1,-880.0
QUBO,128,5,1,-753.0
QUBO,128,5,1,-859.0
QUBO,128,5,1,-939.0
QUBO,128,5,1,-795.0
QUBO,128,5,1,-863.0
QUBO,128,5,1,-921.0
QUBO,128,5,1,-955.0
QUBO,128,5,1,-969.0
QUBO,128,5,1,-939.0
QUBO,128,5,1,-879.0
QUBO,128,5,1,-954.0
QUBO,128,5,1,-846.0
QUBO,128,5,1,-914.0
QUBO,128,5,1,-918.0
QUBO,128,5,1,-844.0
QUBO,128,5,1,-908.0
QUBO,128,5,1,-844.0
QUBO,128,5,1,-962.0
QUBO,128,5,1,-912.0
QUBO,128,5,1,-896.0
QUBO,128,5,1,-823.0
QUBO,128,5,1,-867.0
QUBO,128,5,1,-805.0
QUBO,128,5,1,-849.0
QUBO,128,5,1,-883.0
QUBO,128,5,1,-873.0
QUBO,128,5,1,-917.0
QUBO,128,5,1,-893.0
QUBO,128,5,1,-867.0
QUBO,128,5,1,-983.0
QUBO,128,5,1,-1009.0
QUBO,128,5,1,-953.0
QUBO,128,5,1,-939.0
QUBO,128,5,1,-983.0
QUBO,128,5,1,-975.0
QUBO,128,5,1,-1005.0
QUBO,128,5,1,-949.0
QUBO,128,5,1,-915.0
QUBO,128,5,1,-889.0
QUBO,128,5,1,-983.0
QUBO,128,5,1,-868.0
QUBO,128,5,1,-842.0
QUBO,128,5,1,-756.0
QUBO,128,5,1,-856.0
QUBO,128,5,1,-858.0
QUBO,128,5,1,-752.0
QUBO,128,5,1,-784.0
QUBO,128,5,1,-844.0
QUBO,128,5,1,-808.0
QUBO,128,5,1,-844.0
QUBO,128,5,1,-827.0
QUBO,128,5,1,-813.0
QUBO,128,5,1,-769.0
QUBO,128,5,1,-891.0
QUBO,128,5,1,-863.0
QUBO,128,5,1,-821.0
QUBO,128,5,1,-833.0
QUBO,128,5,1,-799.0
QUBO,128,5,1,-831.0
QUBO,128,5,1,-799.0
QUBO,128,5,1,-906.0
QUBO,128,5,1,-960.0
QUBO,128,5,1,-906.0
QUBO,128,5,1,-914.0
QUBO,128,5,1,-756.0
QUBO,128,5,1,-912.0
QUBO,128,5,1,-956.0
QUBO,128,5,1,-818.0
QUBO,128,5,1,-874.0
QUBO,128,5,1,-880.0
QUBO,128,5,1,-986.0
QUBO,128,5,1,-1032.0
QUBO,128,5,1,-808.0
QUBO,128,5,1,-986.0
QUBO,128,5,1,-1014.0
QUBO,128,5,1,-978.0
QUBO,128,5,1,-1034.0
QUBO,128,5,1,-1044.0
QUBO,128,5,1,-706.0
QUBO,128,5,1,-886.0
QUBO,128,5,1,-753.0
QUBO,128,5,1,-975.0
QUBO,128,5,1,-903.0
QUBO,128,5,1,-857.0
QUBO,128,5,1,-955.0
QUBO,128,5,1,-899.0
QUBO,128,5,1,-881.0
QUBO,128,5,1,-953.0
QUBO,128,5,1,-937.0
QUBO,128,5,1,-977.0
QUBO,128,5,2,-878.0
QUBO,128,5,2,-918.0
QUBO,128,5,2,-888.0
QUBO,128,5,2,-826.0
QUBO,128,5,2,-898.0
QUBO,128,5,2,-932.0
QUBO,128,5,2,-910.0
QUBO,128,5,2,-916.0
QUBO,128,5,2,-872.0
QUBO,128,5,2,-918.0
QUBO,128,5,2,-839.0
QUBO,128,5,2,-997.0
QUBO,128,5,2,-817.0
QUBO,128,5,2,-953.0
QUBO,128,5,2,-953.0
QUBO,128,5,2,-899.0
QUBO,128,5,2,-949.0
QUBO,128,5,2,-975.0
QUBO,128,5,2,-913.0
QUBO,128,5,2,-953.0
QUBO,128,5,2,-890.0
QUBO,128,5,2,-874.0
QUBO,128,5,2,-856.0
QUBO,128,5,2,-920.0
QUBO,128,5,2,-886.0
QUBO,128,5,2,-900.0
QUBO,128,5,2,-868.0
QUBO,128,5,2,-884.0
QUBO,128,5,2,-862.0
QUBO,128,5,2,-894.0
QUBO,128,5,2,-923.0
QUBO,128,5,2,-935.0
QUBO,128,5,2,-901.0
QUBO,128,5,2,-841.0
QUBO,128,5,2,-839.0
QUBO,128,5,2,-913.0
QUBO,128,5,2,-939.0
QUBO,128,5,2,-953.0
QUBO,128,5,2,-815.0
QUBO,128,5,2,-855.0
QUBO,128,5,2,-1003.0
QUBO,128,5,2,-947.0
QUBO,128,5,2,-979.0
QUBO,128,5,2,-901.0
QUBO,128,5,2,-971.0
QUBO,128,5,2,-893.0
QUBO,128,5,2,-1017.0
QUBO,128,5,2,-975.0
QUBO,128,5,2,-1025.0
QUBO,128,5,2,-1011.0
QUBO,128,5,2,-856.0
QUBO,128,5,2,-860.0
QUBO,128,5,2,-816.0
QUBO,128,5,2,-784.0
QUBO,128,5,2,-772.0
QUBO,128,5,2,-882.0
QUBO,128,5,2,-862.0
QUBO,128,5,2,-876.0
QUBO,128,5,2,-780.0
QUBO,128,5,2,-798.0
QUBO,128,5,2,-823.0
QUBO,128,5,2,-825.0
QUBO,128,5,2,-841.0
QUBO,128,5,2,-803.0
QUBO,128,5,2,-807.0
QUBO,128,5,2,-877.0
QUBO,128,5,2,-849.0
QUBO,128,5,2,-805.0
QUBO,128,5,2,-815.0
QUBO,128,5,2,-887.0
QUBO,128,5,2,-856.0
QUBO,128,5,2,-916.0
QUBO,128,5,2,-878.0
QUBO,128,5,2,-870.0
QUBO,128,5,2,-960.0
QUBO,128,5,2,-872.0
QUBO,128,5,2,-934.0
QUBO,128,5,2,-890.0
QUBO,128,5,2,-868.0
QUBO,128,5,2,-954.0
QUBO,128,5,2,-1026.0
QUBO,128,5,2,-948.0
QUBO,128,5,2,-874.0
QUBO,128,5,2,-990.0
QUBO,128,5,2,-846.0
QUBO,128,5,2,-920.0
QUBO,128,5,2,-900.0
QUBO,128,5,2,-1012.0
QUBO,128,5,2,-970.0
QUBO,128,5,2,-1048.0
QUBO,128,5,2,-899.0
QUBO,128,5,2,-913.0
QUBO,128,5,2,-939.0
QUBO,128,5,2,-911.0
QUBO,128,5,2,-965.0
QUBO,128,5,2,-893.0
QUBO,128,5,2,-927.0
QUBO,128,5,2,-873.0
QUBO,128,5,2,-953.0
QUBO,128,5,2,-903.0
QUBO,128,5,4,-870.0
QUBO,128,5,4,-886.0
QUBO,128,5,4,-916.0
QUBO,128,5,4,-840.0
QUBO,128,5,4,-930.0
QUBO,128,5,4,-864.0
QUBO,128,5,4,-858.0
QUBO,128,5,4,-924.0
QUBO,128,5,4,-928.0
QUBO,128,5,4,-868.0
QUBO,128,5,4,-931.0
QUBO,128,5,4,-891.0
QUBO,128,5,4,-887.0
QUBO,128,5,4,-957.0
QUBO,128,5,4,-831.0
QUBO,128,5,4,-969.0
QUBO,128,5,4,-971.0
QUBO,128,5,4,-901.0
QUBO,128,5,4,-809.0
QUBO,128,5,4,-979.0
QUBO,128,5,4,-888.0
QUBO,128,5,4,-922.0
QUBO,128,5,4,-914.0
QUBO,128,5,4,-876.0
QUBO,128,5,4,-906.0
QUBO,128,5,4,-928.0
QUBO,128,5,4,-878.0
QUBO,128,5,4,-888.0
QUBO,128,5,4,-926.0
QUBO,128,5,4,-864.0
QUBO,128,5,4,-823.0
QUBO,128,5,4,-825.0
QUBO,128,5,4,-893.0
QUBO,128,5,4,-863.0
QUBO,128,5,4,-881.0
QUBO,128,5,4,-935.0
QUBO,128,5,4,-815.0
QUBO,128,5,4,-821.0
QUBO,128,5,4,-853.0
QUBO,128,5,4,-953.0
QUBO,128,5,4,-991.0
QUBO,128,5,4,-973.0
QUBO,128,5,4,-975.0
QUBO,128,5,4,-1009.0
QUBO,128,5,4,-1027.0
QUBO,128,5,4,-973.0
QUBO,128,5,4,-997.0
QUBO,128,5,4,-987.0
QUBO,128,5,4,-917.0
QUBO,128,5,4,-981.0
QUBO,128,5,4,-802.0
QUBO,128,5,4,-872.0
QUBO,128,5,4,-864.0
QUBO,128,5,4,-790.0
QUBO,128,5,4,-848.0
QUBO,128,5,4,-848.0
QUBO,128,5,4,-814.0
QUBO,128,5,4,-838.0
QUBO,128,5,4,-768.0
QUBO,128,5,4,-846.0
QUBO,128,5,4,-819.0
QUBO,128,5,4,-781.0
QUBO,128,5,4,-851.0
QUBO,128,5,4,-815.0
QUBO,128,5,4,-777.0
QUBO,128,5,4,-823.0
QUBO,128,5,4,-811.0
QUBO,128,5,4,-817.0
QUBO,128,5,4,-767.0
QUBO,128,5,4,-765.0
QUBO,128,5,4,-852.0
QUBO,128,5,4,-910.0
QUBO,128,5,4,-906.0
QUBO,128,5,4,-934.0
QUBO,128,5,4,-870.0
QUBO,128,5,4,-912.0
QUBO,128,5,4,-866.0
QUBO,128,5,4,-840.0
QUBO,128,5,4,-908.0
QUBO,128,5,4,-866.0
QUBO,128,5,4,-948.0
QUBO,128,5,4,-900.0
QUBO,128,5,4,-1044.0
QUBO,128,5,4,-1034.0
QUBO,128,5,4,-954.0
QUBO,128,5,4,-990.0
QUBO,128,5,4,-966.0
QUBO,128,5,4,-848.0
QUBO,128,5,4,-972.0
QUBO,128,5,4,-1068.0
QUBO,128,5,4,-897.0
QUBO,128,5,4,-967.0
QUBO,128,5,4,-853.0
QUBO,128,5,4,-921.0
QUBO,128,5,4,-851.0
QUBO,128,5,4,-959.0
QUBO,128,5,4,-919.0
QUBO,128,5,4,-907.0
QUBO,128,5,4,-911.0
QUBO,128,5,4,-965.0
QUBO,128,5,8,-682.0
QUBO,128,5,8,-754.0
QUBO,128,5,8,-638.0
QUBO,128,5,8,-648.0
QUBO,128,5,8,-656.0
QUBO,128,5,8,-688.0
QUBO,128,5,8,-676.0
QUBO,128,5,8,-624.0
QUBO,128,5,8,-692.0
QUBO,128,5,8,-710.0
QUBO,128,5,8,-785.0
QUBO,128,5,8,-779.0
QUBO,128,5,8,-709.0
QUBO,128,5,8,-569.0
QUBO,128,5,8,-785.0
QUBO,128,5,8,-753.0
QUBO,128,5,8,-769.0
QUBO,128,5,8,-867.0
QUBO,128,5,8,-703.0
QUBO,128,5,8,-777.0
QUBO,128,5,8,-680.0
QUBO,128,5,8,-616.0
QUBO,128,5,8,-750.0
QUBO,128,5,8,-664.0
QUBO,128,5,8,-704.0
QUBO,128,5,8,-738.0
QUBO,128,5,8,-714.0
QUBO,128,5,8,-624.0
QUBO,128,5,8,-750.0
QUBO,128,5,8,-722.0
QUBO,128,5,8,-621.0
QUBO,128,5,8,-801.0
QUBO,128,5,8,-613.0
QUBO,128,5,8,-575.0
QUBO,128,5,8,-617.0
QUBO,128,5,8,-595.0
QUBO,128,5,8,-699.0
QUBO,128,5,8,-717.0
QUBO,128,5,8,-739.0
QUBO,128,5,8,-639.0
QUBO,128,5,8,-727.0
QUBO,128,5,8,-843.0
QUBO,128,5,8,-831.0
QUBO,128,5,8,-867.0
QUBO,128,5,8,-729.0
QUBO,128,5,8,-719.0
QUBO,128,5,8,-763.0
QUBO,128,5,8,-741.0
QUBO,128,5,8,-873.0
QUBO,128,5,8,-745.0
QUBO,128,5,8,-714.0
QUBO,128,5,8,-604.0
QUBO,128,5,8,-626.0
QUBO,128,5,8,-602.0
QUBO,128,5,8,-686.0
QUBO,128,5,8,-606.0
QUBO,128,5,8,-610.0
QUBO,128,5,8,-658.0
QUBO,128,5,8,-692.0
QUBO,128,5,8,-606.0
QUBO,128,5,8,-673.0
QUBO,128,5,8,-709.0
QUBO,128,5,8,-661.0
QUBO,128,5,8,-623.0
QUBO,128,5,8,-661.0
QUBO,128,5,8,-627.0
QUBO,128,5,8,-653.0
QUBO,128,5,8,-599.0
QUBO,128,5,8,-655.0
QUBO,128,5,8,-643.0
QUBO,128,5,8,-642.0
QUBO,128,5,8,-688.0
QUBO,128,5,8,-686.0
QUBO,128,5,8,-686.0
QUBO,128,5,8,-680.0
QUBO,128,5,8,-680.0
QUBO,128,5,8,-694.0
QUBO,128,5,8,-648.0
QUBO,128,5,8,-706.0
QUBO,128,5,8,-712.0
QUBO,128,5,8,-756.0
QUBO,128,5,8,-860.0
QUBO,128,5,8,-838.0
QUBO,128,5,8,-684.0
QUBO,128,5,8,-774.0
QUBO,128,5,8,-884.0
QUBO,128,5,8,-676.0
QUBO,128,5,8,-758.0
QUBO,128,5,8,-858.0
QUBO,128,5,8,-754.0
QUBO,128,5,8,-741.0
QUBO,128,5,8,-685.0
QUBO,128,5,8,-763.0
QUBO,128,5,8,-683.0
QUBO,128,5,8,-709.0
QUBO,128,5,8,-855.0
QUBO,128,5,8,-687.0
QUBO,128,5,8,-651.0
QUBO,128,5,8,-599.0
QUBO,128,5,8,-695.0
QUBO,128,5,10,-578.0
QUBO,128,5,10,-602.0
QUBO,128,5,10,-550.0
QUBO,128,5,10,-586.0
QUBO,128,5,10,-638.0
QUBO,128,5,10,-572.0
QUBO,128,5,10,-618.0
QUBO,128,5,10,-576.0
QUBO,128,5,10,-548.0
QUBO,128,5,10,-580.0
QUBO,128,5,10,-631.0
QUBO,128,5,10,-755.0
QUBO,128,5,10,-521.0
QUBO,128,5,10,-681.0
QUBO,128,5,10,-617.0
QUBO,128,5,10,-689.0
QUBO,128,5,10,-723.0
QUBO,128,5,10,-527.0
QUBO,128,5,10,-661.0
QUBO,128,5,10,-605.0
QUBO,128,5,10,-594.0
QUBO,128,5,10,-578.0
QUBO,128,5,10,-580.0
QUBO,128,5,10,-566.0
QUBO,128,5,10,-600.0
QUBO,128,5,10,-542.0
QUBO,128,5,10,-482.0
QUBO,128,5,10,-604.0
QUBO,128,5,10,-502.0
QUBO,128,5,10,-664.0
QUBO,128,5,10,-503.0
QUBO,128,5,10,-553.0
QUBO,128,5,10,-501.0
QUBO,128,5,10,-583.0
QUBO,128,5,10,-631.0
QUBO,128,5,10,-485.0
QUBO,128,5,10,-485.0
QUBO,128,5,10,-539.0
QUBO,128,5,10,-513.0
QUBO,128,5,10,-539.0
QUBO,128,5,10,-723.0
QUBO,128,5,10,-629.0
QUBO,128,5,10,-647.0
QUBO,128,5,10,-661.0
QUBO,128,5,10,-661.0
QUBO,128,5,10,-709.0
QUBO,128,5,10,-619.0
QUBO,128,5,10,-705.0
QUBO,128,5,10,-729.0
QUBO,128,5,10,-695.0
QUBO,128,5,10,-564.0
QUBO,128,5,10,-520.0
QUBO,128,5,10,-464.0
QUBO,128,5,10,-474.0
QUBO,128,5,10,-546.0
QUBO,128,5,10,-524.0
QUBO,128,5,10,-500.0
QUBO,128,5,10,-564.0
QUBO,128,5,10,-480.0
QUBO,128,5,10,-566.0
QUBO,128,5,10,-591.0
QUBO,128,5,10,-461.0
QUBO,128,5,10,-505.0
QUBO,128,5,10,-615.0
QUBO,128,5,10,-555.0
QUBO,128,5,10,-483.0
QUBO,128,5,10,-589.0
QUBO,128,5,10,-569.0
QUBO,128,5,10,-501.0
QUBO,128,5,10,-487.0
QUBO,128,5,10,-572.0
QUBO,128,5,10,-598.0
QUBO,128,5,10,-638.0
QUBO,128,5,10,-522.0
QUBO,128,5,10,-598.0
QUBO,128,5,10,-658.0
QUBO,128,5,10,-594.0
QUBO,128,5,10,-568.0
QUBO,128,5,10,-542.0
QUBO,128,5,10,-706.0
QUBO,128,5,10,-782.0
QUBO,128,5,10,-778.0
QUBO,128,5,10,-756.0
QUBO,128,5,10,-600.0
QUBO,128,5,10,-638.0
QUBO,128,5,10,-676.0
QUBO,128,5,10,-800.0
QUBO,128,5,10,-542.0
QUBO,128,5,10,-720.0
QUBO,128,5,10,-698.0
QUBO,128,5,10,-621.0
QUBO,128,5,10,-557.0
QUBO,128,5,10,-641.0
QUBO,128,5,10,-637.0
QUBO,128,5,10,-567.0
QUBO,128,5,10,-601.0
QUBO,128,5,10,-669.0
QUBO,128,5,10,-625.0
QUBO,128,5,10,-647.0
QUBO,128,5,10,-605.0
QUBO,256,0,1,-1559.0
QUBO,256,0,1,-1555.0
QUBO,256,0,1,-1571.0
QUBO,256,0,1,-1597.0
QUBO,256,0,1,-1659.0
QUBO,256,0,1,-1671.0
QUBO,256,0,1,-1713.0
QUBO,256,0,1,-1523.0
QUBO,256,0,1,-1533.0
QUBO,256,0,1,-1683.0
QUBO,256,0,1,-1601.0
QUBO,256,0,1,-1591.0
QUBO,256,0,1,-1631.0
QUBO,256,0,1,-1659.0
QUBO,256,0,1,-1569.0
QUBO,256,0,1,-1549.0
QUBO,256,0,1,-1603.0
QUBO,256,0,1,-1591.0
QUBO,256,0,1,-1739.0
QUBO,256,0,1,-1565.0
QUBO,256,0,1,-1686.0
QUBO,256,0,1,-1550.0
QUBO,256,0,1,-1612.0
QUBO,256,0,1,-1696.0
QUBO,256,0,1,-1712.0
QUBO,256,0,1,-1566.0
QUBO,256,0,1,-1628.0
QUBO,256,0,1,-1614.0
QUBO,256,0,1,-1700.0
QUBO,256,0,1,-1702.0
QUBO,256,0,1,-1557.0
QUBO,256,0,1,-1561.0
QUBO,256,0,1,-1609.0
QUBO,256,0,1,-1567.0
QUBO,256,0,1,-1615.0
QUBO,256,0,1,-1581.0
QUBO,256,0,1,-1595.0
QUBO,256,0,1,-1477.0
QUBO,256,0,1,-1581.0
QUBO,256,0,1,-1547.0
QUBO,256,0,1,-1541.0
QUBO,256,0,1,-1463.0
QUBO,256,0,1,-1651.0
QUBO,256,0,1,-1663.0
QUBO,256,0,1,-1607.0
QUBO,256,0,1,-1467.0
QUBO,256,0,1,-1551.0
QUBO,256,0,1,-1561.0
QUBO,256,0,1,-1659.0
QUBO,256,0,1,-1711.0
QUBO,256,0,1,-1557.0
QUBO,256,0,1,-1555.0
QUBO,256,0,1,-1543.0
QUBO,256,0,1,-1557.0
QUBO,256,0,1,-1645.0
QUBO,256,0,1,-1551.0
QUBO,256,0,1,-1625.0
QUBO,256,0,1,-1531.0
QUBO,256,0,1,-1505.0
QUBO,256,0,1,-1581.0
QUBO,256,0,1,-1603.0
QUBO,256,0,1,-1579.0
QUBO,256,0,1,-1445.0
QUBO,256,0,1,-1637.0
QUBO,256,0,1,-1593.0
QUBO,256,0,1,-1489.0
QUBO,256,0,1,-1547.0
QUBO,256,0,1,-1543.0
QUBO,256,0,1,-1587.0
QUBO,256,0,1,-1651.0
QUBO,256,0,1,-1736.0
QUBO,256,0,1,-1664.0
QUBO,256,0,1,-1616.0
QUBO,256,0,1,-1730.0
QUBO,256,0,1,-1608.0
QUBO,256,0,1,-1582.0
QUBO,256,0,1,-1616.0
QUBO,256,0,1,-1736.0
QUBO,256,0,1,-1584.0
QUBO,256,0,1,-1664.0
QUBO,256,0,1,-1495.0
QUBO,256,0,1,-1579.0
QUBO,256,0,1,-1617.0
QUBO,256,0,1,-1533.0
QUBO,256,0,1,-1591.0
QUBO,256,0,1,-1675.0
QUBO,256,0,1,-1521.0
QUBO,256,0,1,-1537.0
QUBO,256,0,1,-1617.0
QUBO,256,0,1,-1613.0
QUBO,256,0,1,-1590.0
QUBO,256,0,1,-1616.0
QUBO,256,0,1,-1716.0
QUBO,256,0,1,-1700.0
QUBO,256,0,1,-1652.0
QUBO,256,0,1,-1526.0
QUBO,256,0,1,-1538.0
QUBO,256,0,1,-1658.0
QUBO,256,0,1,-1708.0
QUBO,256,0,1,-1624.0
QUBO,256,0,2,-1609.0
QUBO,256,0,2,-1633.0
QUBO,256,0,2,-1587.0
QUBO,256,0,2,-1601.0
QUBO,256,0,2,-1625.0
QUBO,256,0,2,-1609.0
QUBO,256,0,2,-1699.0
QUBO,256,0,2,-1649.0
QUBO,256,0,2,-1627.0
QUBO,256,0,2,-1613.0
QUBO,256,0,2,-1599.0
QUBO,256,0,2,-1597.0
QUBO,256,0,2,-1659.0
QUBO,256,0,2,-1583.0
QUBO,256,0,2,-1639.0
QUBO,256,0,2,-1657.0
QUBO,256,0,2,-1655.0
QUBO,256,0,2,-1643.0
QUBO,256,0,2,-1661.0
QUBO,256,0,2,-1573.0
QUBO,256,0,2,-1674.0
QUBO,256,0,2,-1712.0
QUBO,256,0,2,-1640.0
QUBO,256,0,2,-1666.0
QUBO,256,0,2,-1618.0
QUBO,256,0,2,-1630.0
QUBO,256,0,2,-1554.0
QUBO,256,0,2,-1686.0
QUBO,256,0,2,-1648.0
QUBO,256,0,2,-1826.0
QUBO,256,0,2,-1543.0
QUBO,256,0,2,-1517.0
QUBO,256,0,2,-1531.0
QUBO,256,0,2,-1695.0
QUBO,256,0,2,-1673.0
QUBO,256,0,2,-1643.0
QUBO,256,0,2,-1619.0
QUBO,256,0,2,-1611.0
QUBO,256,0,2,-1697.0
QUBO,256,0,2,-1509.0
QUBO,256,0,2,-1611.0
QUBO,256,0,2,-1641.0
QUBO,256,0,2,-1553.0
QUBO,256,0,2,-1683.0
QUBO,256,0,2,-1635.0
QUBO,256,0,2,-1547.0
QUBO,256,0,2,-1715.0
QUBO,256,0,2,-1525.0
QUBO,256,0,2,-1533.0
QUBO,256,0,2,-1587.0
QUBO,256,0,2,-1637.0
QUBO,256,0,2,-1537.0
QUBO,256,0,2,-1605.0
QUBO,256,0,2,-1687.0
QUBO,256,0,2,-1663.0
QUBO,256,0,2,-1643.0
QUBO,256,0,2,-1613.0
QUBO,256,0,2,-1615.0
QUBO,256,0,2,-1519.0
QUBO,256,0,2,-1635.0
QUBO,256,0,2,-1583.0
QUBO,256,0,2,-1631.0
QUBO,256,0,2,-1677.0
QUBO,256,0,2,-1587.0
QUBO,256,0,2,-1627.0
QUBO,256,0,2,-1549.0
QUBO,256,0,2,-1607.0
QUBO,256,0,2,-1613.0
QUBO,256,0,2,-1507.0
QUBO,256,0,2,-1695.0
QUBO,256,0,2,-1680.0
QUBO,256,0,2,-1574.0
QUBO,256,0,2,-1762.0
QUBO,256,0,2,-1634.0
QUBO,256,0,2,-1622.0
QUBO,256,0,2,-1740.0
QUBO,256,0,2,-1630.0
QUBO,256,0,2,-1544.0
QUBO,256,0,2,-1578.0
QUBO,256,0,2,-1696.0
QUBO,256,0,2,-1613.0
QUBO,256,0,2,-1629.0
QUBO,256,0,2,-1647.0
QUBO,256,0,2,-1479.0
QUBO,256,0,2,-1583.0
QUBO,256,0,2,-1533.0
QUBO,256,0,2,-1543.0
QUBO,256,0,2,-1649.0
QUBO,256,0,2,-1581.0
QUBO,256,0,2,-1659.0
QUBO,256,0,2,-1614.0
QUBO,256,0,2,-1640.0
QUBO,256,0,2,-1594.0
QUBO,256,0,2,-1634.0
QUBO,256,0,2,-1562.0
QUBO,256,0,2,-1664.0
QUBO,256,0,2,-1618.0
QUBO,256,0,2,-1734.0
QUBO,256,0,2,-1672.0
QUBO,256,0,2,-1738.0
QUBO,256,0,4,-1683.0
QUBO,256,0,4,-1515.0
QUBO,256,0,4,-1447.0
QUBO,256,0,4,-1467.0
QUBO,256,0,4,-1225.0
QUBO,256,0,4,-1429.0
QUBO,256,0,4,-1711.0
QUBO,256,0,4,-1535.0
QUBO,256,0,4,-1475.0
QUBO,256,0,4,-1489.0
QUBO,256,0,4,-1573.0
QUBO,256,0,4,-1579.0
QUBO,256,0,4,-1437.0
QUBO,256,0,4,-1397.0
QUBO,256,0,4,-1673.0
QUBO,256,0,4,-1383.0
QUBO,256,0,4,-1345.0
QUBO,256,0,4,-1649.0
QUBO,256,0,4,-1487.0
QUBO,256,0,4,-1551.0
QUBO,256,0,4,-1444.0
QUBO,256,0,4,-1584.0
QUBO,256,0,4,-1658.0
QUBO,256,0,4,-1666.0
QUBO,256,0,4,-1496.0
QUBO,256,0,4,-1460.0
QUBO,256,0,4,-1476.0
QUBO,256,0,4,-1588.0
QUBO,256,0,4,-1488.0
QUBO,256,0,4,-1672.0
QUBO,256,0,4,-1519.0
QUBO,256,0,4,-1573.0
QUBO,256,0,4,-1507.0
QUBO,256,0,4,-1391.0
QUBO,256,0,4,-1519.0
QUBO,256,0,4,-1501.0
QUBO,256,0,4,-1353.0
QUBO,256,0,4,-1469.0
QUBO,256,0,4,-1541.0
QUBO,256,0,4,-1359.0
QUBO,256,0,4,-1337.0
QUBO,256,0,4,-1383.0
QUBO,256,0,4,-1531.0
QUBO,256,0,4,-1587.0
QUBO,256,0,4,-1397.0
QUBO,256,0,4,-1415.0
QUBO,256,0,4,-1747.0
QUBO,256,0,4,-1665.0
QUBO,256,0,4,-1317.0
QUBO,256,0,4,-1459.0
QUBO,256,0,4,-1631.0
QUBO,256,0,4,-1275.0
QUBO,256,0,4,-1479.0
QUBO,256,0,4,-1433.0
QUBO,256,0,4,-1323.0
QUBO,256,0,4,-1359.0
QUBO,256,0,4,-1463.0
QUBO,256,0,4,-1467.0
QUBO,256,0,4,-1441.0
QUBO,256,0,4,-1265.0
QUBO,256,0,4,-1397.0
QUBO,256,0,4,-1421.0
QUBO,256,0,4,-1681.0
QUBO,256,0,4,-1619.0
QUBO,256,0,4,-1709.0
QUBO,256,0,4,-1439.0
QUBO,256,0,4,-1487.0
QUBO,256,0,4,-1691.0
QUBO,256,0,4,-1481.0
QUBO,256,0,4,-1563.0
QUBO,256,0,4,-1534.0
QUBO,256,0,4,-1664.0
QUBO,256,0,4,-1482.0
QUBO,256,0,4,-1350.0
QUBO,256,0,4,-1708.0
QUBO,256,0,4,-1536.0
QUBO,256,0,4,-1446.0
QUBO,256,0,4,-1386.0
QUBO,256,0,4,-1492.0
QUBO,256,0,4,-1458.0
QUBO,256,0,4,-1491.0
QUBO,256,0,4,-1389.0
QUBO,256,0,4,-1555.0
QUBO,256,0,4,-1383.0
QUBO,256,0,4,-1617.0
QUBO,256,0,4,-1621.0
QUBO,256,0,4,-1379.0
QUBO,256,0,4,-1349.0
QUBO,256,0,4,-1357.0
QUBO,256,0,4,-1383.0
QUBO,256,0,4,-1344.0
QUBO,256,0,4,-1632.0
QUBO,256,0,4,-1592.0
QUBO,256,0,4,-1596.0
QUBO,256,0,4,-1462.0
QUBO,256,0,4,-1504.0
QUBO,256,0,4,-1430.0
QUBO,256,0,4,-1682.0
QUBO,256,0,4,-1432.0
QUBO,256,0,4,-1410.0
QUBO,256,0,8,-725.0
QUBO,256,0,8,-775.0
QUBO,256,0,8,-701.0
QUBO,256,0,8,-757.0
QUBO,256,0,8,-645.0
QUBO,256,0,8,-695.0
QUBO,256,0,8,-633.0
QUBO,256,0,8,-771.0
QUBO,256,0,8,-649.0
QUBO,256,0,8,-641.0
QUBO,256,0,8,-687.0
QUBO,256,0,8,-653.0
QUBO,256,0,8,-881.0
QUBO,256,0,8,-553.0
QUBO,256,0,8,-627.0
QUBO,256,0,8,-763.0
QUBO,256,0,8,-787.0
QUBO,256,0,8,-713.0
QUBO,256,0,8,-733.0
QUBO,256,0,8,-769.0
QUBO,256,0,8,-870.0
QUBO,256,0,8,-730.0
QUBO,256,0,8,-770.0
QUBO,256,0,8,-1040.0
QUBO,256,0,8,-654.0
QUBO,256,0,8,-768.0
QUBO,256,0,8,-734.0
QUBO,256,0,8,-714.0
QUBO,256,0,8,-814.0
QUBO,256,0,8,-1056.0
QUBO,256,0,8,-747.0
QUBO,256,0,8,-555.0
QUBO,256,0,8,-577.0
QUBO,256,0,8,-605.0
QUBO,256,0,8,-845.0
QUBO,256,0,8,-731.0
QUBO,256,0,8,-927.0
QUBO,256,0,8,-677.0
QUBO,256,0,8,-833.0
QUBO,256,0,8,-639.0
QUBO,256,0,8,-649.0
QUBO,256,0,8,-729.0
QUBO,256,0,8,-627.0
QUBO,256,0,8,-763.0
